1002	attribution	PDT	written	cmpr9413_049.t	t-cmpr9413-049-p12s7w2	no	Máme	souhlasit	no	explicat	Zatím se situace dost mění. Například minulý rok byla velká poptávka po měřičích tepla, jejichž montáž diktoval zákon. Letos se počítá se zájmem o bytové vodoměry, v roce 1995 se očekává poptávka po regulačních prvcích na radiátory.	Máme žně, souhlasí ředitel, ale s pistolí v zátylku.	Konkurence je totiž obrovská.	totiž	4	máme	!	souhlasí	?	máme	2	0	2	0	2	0	máme	0	"totiž" podle mě nejvíce odkazuje na část levé věty "s pistolí v zátylku". Ta je ale částí klauze "máme", volím tedy "máme"	!	2	Asi bych potřeboval více kontextu. Určitě se pojí se spojením „ale s pistolí v zátylku“, není zde jasné, zda je to řeč ředitele, nebo je to komentář píšícího; pokud je to řeč ředitele, souvisí s větou „máme“; pokud ne, interpretoval bych spojení „ale [...]“ jako větu s elipsou (a v elipse skryté sloveso, ke kterému se „totiž“ – jako ke kořeni věty – vztahuje).	souhlasí	0	Souhlasí s pistolí v zátylku, jelikož je konkurence vysoká	?	2	nerozumím, kde končí a začíná přímá řeč - jestli se pistole vztahuje k tomu, že máme žně, nebo k řediteli	máme	0	pistole v zátylku spočívá v obrovské konkurenci; (nepředpokládám tedy interpretaci, že ředitel souhlasil maje pistoli v zátylku!)
30373	filler	PDTSC	spoken	pdtsc_128_3.10.t	ak_051.10-SCzechT-m-d1t3685-6	N/A	nechtěl	chtít	no	opp	Kde všude jste učila? Na mnoha školách ne. Ze začátku to bylo těžší.	Můj první manžel, nebyla jsem za něj tenkrát ještě provdaná, nechtěl, abych šla z Plzně.	Ale v Plzni se nerozdávala místa.	ale	1	nechtěl	nechtěl	nechtěl	nechtěl	nechtěl	2	0	1	0	0	0	nechtěl	0	opět případ hlavní věta-vedlejší věta (1121, 3160, 3053) - zde mi dává smysl logická návaznost "manžel nechtěl (něco), ALE (to něco bylo nutné)"	nechtěl	1	vyjadřuje rozpor s tím, že „nechtěl“, aby šla (nechtěl je syntakticky výše, samozřejmě to vyjadřuje rozpor s obsahem věty, který je však negován skrze „ne- chtěl“). Musela jít, protože se v Plzni nerozdávala místa (což se vztahuje k tématu v levém kontextu)	nechtěl	0	Nechtěl, abych odešla z Plzně, ale já jsem odejít musela.	nechtěl	0	druhá klauze jako jediná vyjadřuje, že by mluvčí měla v Plzni zůstat; možná by ale bylo lepší celé "nechtěl, abych šla z Plzně"	nechtěl	0	nechtěl to, _ALE_ ona /infer.: šla/, protože se tam rozdávala místa
3189	attribution	PDTSC	spoken	pdtsc_091_3.08.t	ez_061.08-SCzechT-ez_061-210-roota1	no	byla	vědět	no	conj	Bude to oslava něčeho, protože my se jinak takhle nescházíme. Určitě to nejsou Vánoce, na narozeniny to taky nevypadá, protože to by tam byl určitě nějaký dort. Mám takový pocit, že by to mohly být třebas Velikonoce nebo něco, ne tak významný svátek.	Nevím přesně, kterou událost tato fotka koresponduje, protože na Velikonoce by byla nějaká výzdoba.	Na Vánoce by taky byla nějaká výzdoba, na stole by bylo úplně jiné pečivo.	taky	1	byla	byla	byla	byla	byla	2	0	0	1	0	0	byla	0	"taky" spojuje souřadně dvě podobné skutečnosti - zde "Na Velikonoce by byla nějaká výzdoba, na Vánoce by taky byla nějaká výzdoba"	byla	0	nejen na Velikonoce, ale i na Vánoce	byla	1	Na Velikonoce byla nějaká výzdoba a na Vánoce by byla taky	byla	0	výčet událostí, pro které by byla nějaká výzdoba	byla	0	byla by na Velikonoce i na Vánoce
3161	attribution	PDTSC	spoken	pdtsc_075_2.06.t	ml_009.06-SCzechT-m-d1t1731-20	yes	říkal	říkat	yes	reason	[začátek souboru] Nimrod říkal, že se na ni vypraví.	Já jsem mu to sdělil a on říkal: " O to už se nestarej, my si to zařídíme. "	Tak jsem vzal auto, lišku jsem v můstku zacpal a jel jsem k sestře do Klabavy.	tak	4	a	,	,	nestarej	říkal	3	1	1	0	2	0	a	1	opět problém hlavní věta-vedlejší věta. Moje první volba byla "," - logicky mi připadá, že konektor "tak" naznačuje nějaké vyplývání, a počínání vypravěče v pravé větě vyplývá z toho, že bratr (to) zařídí. Zároveň když jsem začala psát komentář, ukázalo se, že nejsem schopná obejít fakt, že počínání vypravěče v pravé větě vyplývá z toho, že mu jeho bratr něco řekl. Nakonec tedy volím "a"	,	1	samozřejmě zde mám tendenci zvolit spíše „říkal“, ale koneckonců se to vztahuje spíše k obsahu věty s „nestarej“, protože poté přestává řešit problém a končí jinou činností (důsledek obsahu věty s „nestarej“); K reanotaci: je to spojeno čárkou a „tak“ může reagovat jak na nestarej, tak zařídíme (jako původ jeho dalšího konání)	,	0	Řekli mi, ať se nestarám, tak jsem odjel.	nestarej	2	"tak" označuje protikladnou akci	říkal	0	obsah promluvy je se samotným aktem mluvení úzce spjat, dle dohody značím vztah k uvozovací větě; zároveň nevnímám vztah ke "sdělil", protože spojka _a_ zde vyjadřuje posloupnost událostí
3029	attribution	PDTSC	spoken	pdtsc_013_2.01.t	ml-16379_05.01-SCzechT-ml-16379_05-780-roota1	yes	řekl	říci_si	yes	reason	Říkal: " Dej mně to, " a dělal, že mě bije, ale moc mě nebil. Důležité bylo přitom taky to, že Frojnrajch měl ještě jeden " vinkl " a to byli takzvaní " staří bojovníci ". Byl Alter Kämpfer, starý bojovník, a měl teprve první šarži, protože už byl asi třikrát kvůli nekázni a chlastání v bunkru, strašně chlastal.	Schwarz si řekl: " Stará firma, toho známe. "	Takže jsem z toho vyšel, jenomže u něho jsem měl peklo.	takže	2	řekl	známe	známe	známe	řekl	3	1	1	1	2	0	řekl	1	opět problém hlavní věta-vedlejší věta. Dle mého názoru "takže" odkazuje na to, co si Schwarz řekl, zároveň se ale nemůžeme logicky obejít bez obsahu toho, co si řekl. Volím řekl, "takže" ukazuje na vyplývání jedné skutečnosti z druhé: "Schwarz si řekl (něco), takže jsem z toho vyšel." Podobné jako 3161	známe	1	„stará firma“ (ano, jedná se o elipsu + přísudek jmenný beze spony –> To/On je stará firma) – prosím vyznačit nějak (i kdyby se to chovalo jako citoslovce); adordinačně spojeno s větou „známe“ – tudíž lze vztáhnout i k této větě (pravá věta je důsledek tohoto výroku)	známe	1	Jelikož jsem byl známá firma, vyšel jsem z toho.	známe	2	první klauze je pouze uvozovací věta, pravá věta reaguje na obsah druhé klauze	řekl	0	vztah k obojímu zároveň, dle dohody uvádím vztah k větě uvozovací
1247	attribution	PDT	written	ln94205_44.t	t-ln94205-44-p2s3w4	yes	řekl	říci	yes	opp	Před zahraničními firmami dostala ve Volyni přednost škola Volyně (dan) - V budově bývalé pošty na volyňském náměstí, která byla v rámci zákona o majetku obcí převedena na město, byla včera slavnostně otevřena rodinná škola.	Objekt získalo město od bytového podniku v době, kdy zde probíhala rekonstrukce na malometrážní byty, řekl k tomu Lidovým novinám starosta Volyně Václav Hadraba.	Plánovaná investice však přesahovala naše možnosti a původně jsme uvažovali o tom, že budovu prodáme spolu s dalšími nemovitostmi v dražbě.	však	2	probíhala	získalo	získalo	probíhala	získalo	2	1	0	1	0	1	probíhala	1	trochu váhám, protože si nejsem jistá, jestli správně rozumím tomu, co přesně se myslí "plánovanou investicí" - zda rekonstrukce na malometrážní byty, nebo otevření rodinné školy. Pokud se jedná o rekonstrukci, pak volím "probíhala" - Probíhala zde rekonstrukce na malometrážní byty, plánovaná investice však přesahovala naše možnosti. 	získalo	0	věta souvisí i s větou „probíhala“, ale tam to vidím spíš spojené skrz »plánovaná investice«, podle mě rozpor se vyjadřuje s větou „získalo“, neboť to ukazuje, že to bylo problematické získání, které přesahovalo jejich možnosti	získalo	1	Objekt získalo město, přestože se prve uvažovalo o jiném řešení.	probíhala	0	pravá věta mluví o "plánované investici" a prodání budovy, "však" se musí vztahovat ke klauzi s opačným významem, což je druhá klauze	získalo	1	získali objekt, ale neměli peníze na to, aby dokončili probíhající rekonstrukci
30003	filler	PDTSC	spoken	pdtsc_002_2.03.t	hg-26797_05.03-SCzechT-hg-26797_05-14638-roota4	N/A	nedával	dávat	no	explicat	Je zajímavé, když člověk pozoruje, jak je náš národ dneska znesvářený, že tam to klapalo, ačkoliv tam byli lidi různého politického smýšlení, různých náboženství, různé ideologie, různého povolání, různého vzdělání, různého věku a já nevím čeho všeho možného různého. Dejme tomu, že se tam dostali i ortodoxní židi. Tam nebyl žádný ortodoxní žid, to si nepamatuju.	Pokud tam byl, tak to nedával najevo, protože to ani nebylo možné.	Ortodoxní žid by totiž odmítl jít v sobotu na cvičák, to není možné, tohle v armádě neexistuje.	totiž	2	nebylo	nebylo	nebylo	nebylo	nedával	1	1	1	1	1	1	nebylo	1	"totiž" implikuje nějaké vysvětlení - v tomto případě doplnění informací ke klauzi "to ani nebylo možné" - proč to nebylo možné? - "ortodoxní žid by totiž…"	nebylo	1	proč by to nebylo možné	nebylo	1	Nebylo to možné proto, že by žid odmítl něco udělat.	nebylo	1	vysvětlení třetí klauze	nedával	1	kdyby svoje ort. židovství obecně dával najevo, dal by ho najevo např. tím odmítnutím, což se nestalo
1148	attribution	PDT	written	ln94203_132.t	t-ln94203-132-p4s4w3	yes	požádat	požádat	no	opp	Sdělila to včera LN pracovnice mezinárodního odboru ministerstva spravedlnosti Irena Státníková. Ministerstvo spravedlnosti ČR má podle ní v plánu čekat na vyjádření slovenské strany do 1. října. Vydat mezinárodní zatykač může na Lorence, který byl posledním velitelem StB, jedině táborská pobočka krajského soudu v Českých Budějovicích.	Soudce táborského soudu Jiří Bernát, který Lorence přede dvěma roky odsoudil, v sobotu v tisku zveřejnil, že je vydání zatykače jedinou možností, jak Lorence přimět, aby do vězení šel, a také že hodlá o jeho vydání požádat ministra vnitra.	Vydání zatykače je však podle I. Státníkové pouze v kompetenci soudu, který vynesl rozsudek.	však	3	a	požádat	požádat	požádat	zveřejnil	2	0	0	1	0	0	a	0	doufám, že jsem správně určila slovesa spojená spojkou "a" - dává mi logicky smysl, že konektor "však" staví do opozice dvě skutečnosti: "Vydání zatykače je jedinou možností… a hodlá o jeho vydání požádat ministra vnitra" a "vydání zatykače je VŠAK … pouze v kompetenci soudu, který vynesl rozsudek"	požádat	0	vyjadřuje rozpor ve větě „požádat“, neboť chce soudce požádat ministra vnitra, přičemž je to ve skutečnosti v jeho kompetenci, a nedává tedy jeho jednání smysl	požádat	1	Ačkoliv soudce hodlá požádat ministra o vydání zatykače, ministr ho vydat nemůže.	požádat	0	"však" vyjadřuje rozpor, v tomto případě mezi institucemi, které mohou vydat zatykač, tedy soud v pravé větě a ministerstvo vnitra v páté klauzi	zveřejnil	0	řekl, že požádá ministra, v ministrově kompetenci to ovšem není
10273	filler	PDT	written	mf930713_043.t	t-mf930713-043-p10s4w14	N/A	dojít	dojít	no	confr	V takovém případě ovšem není třeba žalovat přivolení k výpovědi z nájmu, ale bude stačit, aby se žalovalo přímo na vyklizení. Žaluje-li vlastník domu na přivolení z nájmu, je třeba, aby věnoval pozornost i formálním náležitostem žaloby. Žalobu musí podat okresnímu nebo obvodnímu soudu, v jehož územním obvodu je nemovitost, ve které je daný byt.	Podá-li se žaloba k jinému soudu, může dojít k značným průtahům spojeným s postoupením věci tomuto soudu.	Nebude-li mít naopak žaloba všechny náležitosti, může být řízení zastaveno anebo žaloba zamítnuta.	naopak	2	podá	!	podá	podá	!	2	2	1	1	1	1	Podá	2	mám problém určit. Konektor "naopak" odkazuje na dvě rozdílné/opačné skutečnosti, ale žádné takové skutečnosti tu nemůžu najít. Pravděpodobnější mi přijde možnost "podá" - "Podá-li se žaloba k jinému soudu (,pak něco), nebude-li mít naopak žaloba všechny náležitosti..."	!	1	Podle mě vyjadřuje odporovací vztah k větě „věnoval pozornost i formálním náležitostem žaloby“ (v levém kontextu), která je pravým referenčním tématem; naopak levá věta reaguje na poslední větné spojení v levém kontextu („Žalobu musí podat okresnímu nebo obvodnímu soudu, v jehož územním obvodu je nemovitost, ve které je daný byt.“)	Podá	1	Podá li se žaloba, stane se x, (naopak) nebude-li mít všechny náležitosti, stane se y	podá	1	první klauze a první část pravé věty jsou výčet věcí, které lze s žalobou udělat špatně; "naopak" má spíše slučovací význam	!	1	Tady jsem skálopevně přesvědčená, že se to vztahuje k větě "aby věnoval pozornost i formálním náležitostem" z L kontextu; mezi L a P větou žádný protiklad není, protože z obou těch podmínek plyne nějaké zdržování.
3200	attribution	PDTSC	spoken	pdtsc_101_1.06.t	lk_060.06-SCzechT-m-d1t1634-5	yes	doufám	doufat	no	opp	Uvidíme, jak to se svým vzděláním a se svým studiem propojí dál. Rozumím. Má naději, že by se někdy uzdravil?	Sama doufám, že naději má.	Lékařská věda ale zatím ještě není tak daleko.	ale	1	doufám	doufám	doufám	doufám	doufám	2	0	1	1	1	1	doufám	0	opět případ hlavní věta-vedlejší věta (1121, 3160, 3053). Do jisté míry mi dávají smysl obě klauze, větší ale klauze "doufám" - "Doufám (v něco), lékařská věda ale zatím není ještě tak daleko."	doufám	1	vyjadřuje rozpor s nadějí na uzdravení, samozřejmě dávám přednost syntakticky vyššímu kořeni (doufám), které obsahuje dostatek kontextu „naděje“, aby to šlo také vzít v potaz	doufám	1	Já doufám, lékařská věda ale je ve stavu…	doufám	1	vyjadřuje rozpor mezi nadějí/pozitivním vyzněním první klauze a negativním vyzněním pravé věty	doufám	1	doufám v to, ale musíme ještě počkat
30153	filler	PDTSC	spoken	pdtsc_067_3.02.t	ak_001.02-SCzechT-m-d1t634-3	N/A	je	být	no	opp	[začátek souboru]	A hlavně také podle koupání, protože když se tam dá koupat, tak je tam překrásně.	Jenomže v posledních letech se tam tvoří zelené sinice, a to se potom nedá koupat.	jenomže	3	?	koupat	je	je	je	2	0	0	0	0	2	?	0	nedokážu určit, mám pocit, že konektor se vyjadřuje k celé levé větě, ne jenom k jedné z klauzí. 	koupat	0	vyjadřuje kontrast k větě „dá koupat“, přidává časovou informaci k přítomnosti (poslední dobou se tam nedá koupat)	je	0	V nějaký časový okamžik je tam překrásně, jenomže teď už tam tak krásně není.	je	0	první klauze i pravá věta se vztahují k druhé klauzi a určují podmínky, za kterých tam je, případně není, překrásně	je	2	za těchto podmínek (tj. že se tam dá koupat) je tam překrásně, jenomže v posledních ty podmínky splněny nejsou
30253	filler	PDTSC	spoken	pdtsc_093_3.02.t	ak_046.02-SCzechT-m-d1t710-2	N/A	byl	být	no	conj	Každý měl nějakou přezdívku. Ten první byl Vlásek. Já jsem byl.	Pepík byl Pírko, i když nevypadá jako pírko.	A ta sestra, Jitka se jmenovala, ta zemřela.	a	2	byl	byl	byl	byl	!	3	1	1	2	0	2	byl	1	Váhám mezi "konektor na nic neodkazuje" a "byl"; "byl" by mi dávalo smysl jedině z toho důvodu, že konektor "a" s sebou přináší informace o dalším členovi party, souřadně spojené s informací o tom, že Pepík byl Pírko. 	byl	1	poměrně nesouvislá řeč, nejlépe se asi vztahuje k výčtu lidí, jaké měli přezdívky (jací byli), i když uznávám, že se v pravé větě přezdívka neurčuje u sestry, ale zmiňuje se; spíše jde o mezivětné spojení v tematické řadě „výčtu lidí ve skupině“	byl	2	Volím pouze proto, že je to souřadicí spojkou připojené k hlavní větě, sémanticky nevím, jak to spolu souvisí.	byl	0	výčet lidí (a jejich přezdívek)	!	2	to podle mě odkazuje nějam ještě před L kontext, zájmeno _ta_ naznačuje, že už o ní byla řeč a teď se k ní ještě něco dodává; kromě toho u ní nezmiňuje žádnou přezdívku a _ti všichni_ z L kontextu ji prý měli, z čehož soudím, že mluvčí tady nutně skáče někam úplně jinam
3060	attribution	PDTSC	spoken	pdtsc_024_3.13.t	ak_020.13-SCzechT-m-d1t3116-1	yes	řekla	říci	yes	reason	Tu moji práci jsem už tenkrát uměla opravdu perfektně. Ať jsem přišla, kam přišla, nikdo mě nemohl zaskočit. Investiční celky se od sebe zase tolik neliší.	Když tam třeba byla nějaká válcovna, tak jsem si řekla: " Aha, tak to bylo asi jako ta a ta. "	Pořád jsem totiž studovala ty archivy a už jsem se s tím taky setkala.	totiž	2	řekla	bylo	řekla	bylo	řekla	2	1	0	1	0	0	řekla	1	"totiž" uvozuje nějaké vysvětlení, v tomto případě vysvětlení toho, proč si vypravěčka řekla to, co si řekla	bylo	0	vysvětluje, jakto, že věděla, jaký typ válcovny to byl.	řekla	1	Řekla jsem si, to je podobné, protože jsem už měla zkušenosti	bylo	0	pravá věta vysvětluje, proč si mluvčí řekla to, co si řekla	řekla	0	mohla si to takhle říct, protože už se s tím setkala
3004	attribution	PDTSC	spoken	pdtsc_002_2.00.t	hg-26797_05.00-SCzechT-m-id59562-1	no	končil	podotknout	no	preced	Samozřejmě nás zaměstnával, protože voják buď leží, nebo běží, jak se říká. Samozřejmě kromě úklidu a tak dále v původní ubikaci a potom přípravy budov ve štábu po odchodu armády Poláků nás naučil velmi kvalifikovaně štípat dřevo. To jsme nikdo neuměl a museli jsme naše budoucí velitelství důkladně předzásobit dřevem.	K tomu je třeba podotknout, že v té době končil v Buzuluku pobyt dvou nebo tří polských divizí, které tam byly.	Byly z Andersovy armády, potom odešly do Íránu a nebojovaly nikde na sovětské frontě.	potom	2	byly	končil	končil	končil	končil	2	0	0	1	0	0	byly	0	časová návaznost. (Polské divize) tam byly, potom odešly do Íránu. 	končil	0	v té době, co skončil jejich pobyt, se přesunuly do Íránu	končil	1	jejich pobyt skončil, poté odešly	končil	0	výčet konkrétních událostí, které na sebe navazují	končil	0	skončil a potom šly jinam
1271	attribution	PDT	written	cmpr9415_025.t	t-cmpr9415-025-p7s3w1	yes	předpokládat	předpokládat	no	conc	Ani ceny se většinou příliš neliší, i když například pro Maltu jsme našli při porovnávání ceníků různých kanceláří u týdenních pobytů v hotelích zhruba stejné kategorie rozdíl až o 3000 Kč. Vyplatí se tedy porovnat ceníky více firem pro stejnou oblast. Určitým signálem pro posouzení kvality cestovky je prospekt a dokumentace, kterou vás vybaví na začátku jednání.	Dá se předpokládat, že firma, která si dá záležet na kvalitním zpracování prospektu, bude také věnovat dobrou péči vám.	Nejde přitom jen o to, zda prospekt je na křídovém papíře a s barevnými obrázky.	přitom	2	dá	dá	předpokládat	dá	dá	2	0	1	0	0	0	dá	0	Nedokážu přesně slovy vysvětlit: konektor "přitom" čtu jako "při tom", přičemž "to" zde podle mě odkazuje na "kvalitní zpracování prospektu"	dá	1	jakým způsobem si „dává“ záležet na prospektu, se specifikuje v pravé větě (přidává se další kontext, který je třeba zvážit)	předpokládat	0	Něco se dá předpokládat, přičemž nejde jen o to, zda…	dá	0	upřesnění způsobů, kterými může firma prospekt zpracovat kvalitně	dá	0	P věta specifikuje, co znamená kvalitní zpracování prospektu
30074	filler	PDTSC	spoken	pdtsc_041_2.04.t	ml-26127_03.04-SCzechT-m-d1t1381-16	N/A	jsou	mít	no	confr	Někde tam mají pomník, pokud vím. Protože měli spolu s mým bratrem dítě, tak František cítil morální povinnost si Růžu vzít, tak si ji nakonec vzal. Bránila jsem mu v tom, nechtěla jsem, aby si Růžu vzal.	Proto mě neměla moc ráda, i když dnes už jsou vztahy normální.	Ale tenkrát se jí to nelíbilo.	ale	1	jsou	jsou	jsou	jsou	jsou	2	0	1	1	0	0	jsou	0	dvě skutečnosti v rozporu: Dnes už jsou vztahy normální, ALE tenkrát se jí to nelíbilo	jsou	1	Dnes už „jsou“ vztahy normální, tenkrát „ale“ nebyly (kontrastivní základ)	jsou	1	dnes už jsou vztahy normální, ale tenkrát se jí to nelíbilo (proto mě neměla ráda)	jsou	0	"ale" se musí vázat ke klauzi s protikladným významem; první klauze je negativní, druhá pozitivní a pravá věta opět negativní	jsou	0	dnes jsou vztahy dobré, tehdy nebyly; s "neměla" P věta v žádné opozici není, ba naopak
1254	attribution	PDT	written	ln94210_147.t	t-ln94210-147-p6s2w6	no	jsou	říkat	no	opp	Japonsko přitom třímalo vedoucí pozici po osm uplynulých let, zdůrazňují autoři. Ukazatel světové konkurenceschopnosti je založen na kombinaci osmi klíčových faktorů, které se skládají z mnoha dílčích prvků. Jmenovitě jde o domácí ekonomickou sílu, internacionalizaci, vládu, finance, infrastrukturu, řízení, vědu a techniku a lidi.	O ČR zpráva říká, že infrastruktura a řízení jsou jejími nejslabšími faktory.	Dobrou skutečností nicméně podle autorů je, že Češi se snaží tyto problémy řešit, zejména pokud jde o modernizaci jejich telekomunikací a školení nové generace se západní technikou řízení.	nicméně	2	jsou	jsou	jsou	jsou	říká	2	0	0	1	0	0	jsou	0	opět problém hlavní věta-vedlejší věta (viz 1121, 3160, 3053). Původně jsem volila "jsou", dává mi to logicky smysl - "Infrastruktura a řízení jsou jejími nejslabšími faktory, dobrou skutečností nicméně podle autorů je…" - zároveň si dokážu představit i možnost "říká" - zpráva říká (neco), nicméně dobrou skutečností je...	jsou	0	Preferuji sémanticky „jsou“ (a ne syntakticky nadřazené verbum dicendi), neboť lépe vyjadřuje obsah, ke kterému se vztahuje kontrastivně pravá věta	jsou	1	Infrastruktura a řízení jsou nejslabšími faktory ČR, autoři nicméně dodávají, že se je ČR snaží řešit	jsou	0	první klauze je pouze uvozovací věta; pravá věta je pozitivní, "nicméně" se musí vztahovat k protikladné klauzi	říká	0	zpráva říká jednu věc, ale zároveň taky jinou, která tu první trochu oslabuje
10285	filler	PDT	written	ln94205_14.t	t-ln94205-14-p3s4w4	N/A	byly	být	no	reason	Hospodaření s lesním majetkem není sice prodělečné, není také ale nijak zvlášť výnosné. Ziskovost u nás (a v celé Evropě) se pohybuje okolo dvou procent. Je to tedy hluboko pod průměrnou úrokovou mírou všech našich komerčních bank.	Lesy však vždy byly především určitým stabilizačním prvkem majetkového portfolia (jejich hodnota je dlouhodobě vyrovnaná).	Ve všech vyspělých státech Evropy jsou proto lesy pokládány za výhodný zástavní majetek (například zemědělci jimi jistí úvěry na jiné podnikatelské aktivity).	proto	2	je	byly	byly	byly	je	2	0	0	1	0	0	je	0	pokud se dívám pouze na strukturu věty, volila bych "byly"- proč by pravá věta odkazovala na poznámku v závorce, že? Pokud se ale dívám na obsah, volím "je" - pravá věta navazuje na skutečnost, že hodnota lesů je dlouhodobě vyrovnaná - PROTO jsou lesy pokládány za výhodný zástavní majetek	byly	0	„byly“ a „je“ jsou adordinačně spojeny, lze vzít tedy v potaz obě možnosti; preferuji možnost byly, protože lépe vystihuje obsah, na který se reaguje v důsledkové větě „proto“	byly	1	Klauze se slovem je je upřesněním toho, jakým způsobem jsou lesy stabilizačním prvkem portfolia	byly	0	druhá klauze je pouze upřesněním první, pravá věta se váže k obecné informaci obsažené vv první klauzi	je	0	Je to neintuitivní a na autora to nevrhá dobré světlo, ale tady bych skoro řekla, že _proto_ odkazuje do té závorky. Jak první klauze L věty, tak P věta podle mě vyjadřují důsledek té skutečnosti uvedené v závorce.
3025	attribution	PDTSC	spoken	pdtsc_010_2.02.t	ml-13808_05.02-SCzechT-m-d1t878-3	yes	Nevím	vědět	no	opp	Ano. Do čtrnácti let vůbec nevěděl, že je Žid, to se dověděl teprve ve Švýcarech. Tady to nebylo téma a nebylo to zajímavé a tam se to nějak dověděl.	Nevím, jestli byl překvapený nebo jestli to tušil.	Ale veškerá témata v těch hrách se nějak točí kolem židovství, koncentráků a je to také tak trošku mystické.	ale	4	nevím	?	nebo	?	!	2	1	2	1	2	2	Nevím	1	přijde mi, že pravá věta odkazuje víc na kontext než na levou větu. Pokud bych musela vybírat, vybírám "nevím" - "nevím (něco), ale veškerá témata se nějak točí kolem židovství…"	?	2	chybí více kontextu, nedokážu rekonstruovat souvislost s levou větou ani s levým kontextem, kontrast nejspíše odkazuje ještě někam dále doleva, kde se tematizují hry	nebo	1	Veškerá témata v hrách (asi divadelních?) se točí kolem židovsví, podle mluvčí/ho jsou obestřeny nějakou neurčitostí, stejně jako autorovo uvědomění si svého židovství	?	2	neumím poznat, kam vztah vede; "ale" je zde obecné, může se vztahovat k něčemu ještě dříve v textu, nebo k obecně známému faktu	!	2	chybí větší kontext, nevím, o jakých hrách je řeč, ale bez ohledu na to za nejpravděpodobnější považuju výklad, že P věta je v opozici k L kontextu a L věta je jenom taková poznámka na okraj
3251	attribution	PDTSC	spoken	pdtsc_137_2.07.t	hs_032.07-SCzechT-m-d1t2525-4	yes	Slibovala	slibovat	yes	opp	Chtěla bych si to prohlídnout. Měla jsem i možnost. Moje druhá vnučka, od mladší dcery, byla zaměstnaná blízko Bodamského jezera.	Slibovala: " Babičko, přijedeš za mnou a pojedem se tam podívat. "	Jenže potom jí přišlo vyřízení, dostala papíry a už pět let žije a pracuje v Mnichově.	jenže	2	slibovala	a	slibovala	slibovala	slibovala	2	0	1	1	1	1	Slibovala	0	opět hlavní věta-vedlejší věta (viz 1121, 3160, 3053), "Slibovala (něco), jenže (to nevyšlo)"	a	1	reaguje se na hypotetickou možnost, že přijede a pojedou spolu k jezeru, jenže tato hypotetická možnost nenastala (kontrast v „jenže“)	slibovala	1	vnučka slibovala, jenže poté ten slib nemohla dodržet	slibovala	1	mohlo by se vázat i k druhé a třetí klauzi, podle toho, jestli pravou větu vnímáme jako porušení slibu nebo přímo nesplnění konkrétního závazku	slibovala	1	tady opět vnímám velmi těsný vztah mezi slibováním a obsahem slibu, čili bych řekla, že se P věta vztahuje k "slibovala" a zároveň k "pojedem"
1106	attribution	PDT	written	ln95048_144.t	t-ln95048-144-p2s1Bw18	no	uloženy	říci	no	conc	[začátek souboru] V Chebu bude hřbitov smíření Praha -	Chebský starosta Mika včera podle TV Nova řekl, že by na hřbitově ve městě mohly být uloženy ostatky 2000 padlých německých vojáků, které sem byly svezeny z celých severozápadních Čech již v minulém roce.	V Chebu však nevznikne centrální německý vojenský hřbitov, ale hřbitov smíření, kde bude důstojným způsobem uctěna památka všech obětí druhé světové války.	však	2	uloženy	svezeny	uloženy	uloženy	uloženy	2	0	1	0	0	1	uloženy	0	logická návaznost - na hřbitově ve městě by měly být uloženy ostatky 2000 padlých německých vojáků, nevznikne VŠAK centrální německý vojenský hřbitov	svezeny	1	vyjadřuje rozpor k rozsahu uvedenému v levé větě (svezeny z celých! severozápadních Čech). Čtenář by mohl nabýt mylného dojmu, že jde tedy o centrální hřbitov – spojka „však“ kontrastuje s tímto možným čtením; teoreticky by se mohlo „však“ vztahovat k celé levé větě jako k svému tématu (příznačně užito verbum dicendi)	uloženy 	0	Ostatky by zde mohly být uloženy, nebude to však centrální vojenský hřbitov, nýbrž..	uloženy	0	první klauze je uvozovací, třetí je pouze upřesněním druhé; pravá věta se tedy může vázat pouze k druhé klauzi	uloženy	1	budou tam uloženy, ale neplyne z toho ten formát hřbitova, který by se mohl zdát; obojí říká starosta
